"","grid","START","AFTER PRIMMARY EXTINCTIONS","AFTER SECONDARY EXTINCTIONS","FUTURE AFTER PRIMMARY EXTINCTIONS","FUTURE AFTER SECONDARY EXTINCTIONS"
"1197","4709",494,0,0,0,0
"1198","1558",2947,0.00475059382422803,0,0.00475059382422803,0
"1199","4340",2474,0.0161681487469685,0,0.0230396119644301,0
"1200","1464",2612,0,0,0,0
"1201","1792",1075,0,0,0,0
"1202","3301",2540,0.00118110236220472,0,0.00118110236220472,0
"1203","2212",2800,0.00107142857142857,0,0.00464285714285714,0
"1204","1972",2779,0.00359841669665347,0,0.0172724001439367,0
"1205","3643",1976,0.286943319838057,0.0063875088715401,0.347165991902834,0.00697674418604651
"1206","3393",2592,0.00154320987654321,0,0.00154320987654321,0
"1207","3228",2345,0.014498933901919,0,0.014498933901919,0
"1208","3014",1818,0,0,0,0
"1209","2908",3076,0.00390117035110533,0,0.0172301690507152,0.00132318888521336
"1210","1195",2576,0,0,0,0
"1211","392",1735,0,0,0,0
"1212","3638",2334,0,0,0,0
"1213","4611",1762,0.00340522133938706,0,0.00340522133938706,0
"1214","1976",2490,0.00160642570281125,0,0.00160642570281125,0
"1215","2994",2833,0.000705965407695023,0,0.000705965407695023,0
"1216","1977",2513,0.0198965380023876,0,0.0198965380023876,0
"1217","2036",2596,0.00154083204930663,0,0.00154083204930663,0
"1218","1568",2697,0.00630329996292176,0,0.00630329996292176,0
"1219","2478",723,0.0567081604426003,0,0.0567081604426003,0
"1220","2914",3113,0.0279473176999679,0.00330469266358229,0.0289110183103116,0.00330797221303341
"1221","4280",1777,0.0557118739448509,0.00953516090584029,0.0669667979741137,0.00180940892641737
"1222","3349",2242,0.268956289027654,0.0036607687614399,0.367082961641392,0.00422832980972516
"1223","2116",349,0,0,0,0
"1224","2398",2780,0.00107913669064748,0,0.00107913669064748,0
"1225","3737",2990,0.0287625418060201,0,0.0418060200668896,0
"1226","1556",3086,0.00356448476992871,0,0.00356448476992871,0
"1227","4622",2173,0.122411412793373,0.00157315154693235,0.163368614818224,0.0088008800880088
"1228","3055",2169,0.0594744121715076,0.00147058823529412,0.0668510834485938,0.00148221343873518
"1229","167",89,0,0,0,0
"1230","51",21,0,0,0,0
"1231","2192",2600,0.04,0.000801282051282051,0.0515384615384615,0.0008110300081103
"1232","3827",2451,0.171358629130967,0.0068931560807484,0.180334557323541,0.00696864111498258
"1233","2055",1664,0.0540865384615385,0.00381194409148666,0.0540865384615385,0.00381194409148666
"1234","4493",2761,0.172763491488591,0.00437828371278459,0.203187250996016,0.00454545454545455
"1235","1799",1528,0,0,0.00654450261780105,0
"1236","2539",2826,0.00176928520877565,0,0.00176928520877565,0
"1237","1817",2604,0.10099846390169,0.00341734301580521,0.123655913978495,0.0035056967572305
"1238","680",1652,0,0,0.00605326876513317,0
"1239","1623",2935,0,0,0,0
"1240","4410",2385,0.0167714884696017,0,0.0167714884696017,0
"1241","1369",1368,0,0,0,0
"1242","339",670,0,0,0,0
"1243","1033",2664,0,0,0,0
"1244","1046",1506,0,0,0,0
"1245","4224",3040,0.00197368421052632,0,0.00197368421052632,0
"1246","3317",2546,0.0145326001571092,0,0.0145326001571092,0
"1247","3358",2375,0.155789473684211,0.00548628428927681,0.165894736842105,0.00555275113579
"1248","2127",2464,0.0491071428571429,0.000853606487409304,0.0491071428571429,0.000853606487409304
"1249","3339",1929,0.896319336443753,0.015,0.923276308968377,0.0135135135135135
"1250","2666",2255,0.0337028824833703,0.0018357044515833,0.0337028824833703,0.0018357044515833
"1251","2998",2745,0.0469945355191257,0.00344036697247706,0.0575591985428051,0.00347893312717433
"1252","1238",1263,0,0,0,0
"1253","2374",2315,0.0336933045356371,0.00134108180599017,0.0414686825053996,0.00135196034249662
"1254","2656",2286,0.0559930008748906,0,0.0717410323709536,0
"1255","2318",2861,0.0863334498427123,0.000765110941086458,0.0908773156239077,0.000768935024990388
"1256","781",1477,0.0473933649289099,0,0.0473933649289099,0
"1257","2274",2907,0.00103199174406605,0,0.00103199174406605,0
"1258","3470",2054,0,0,0,0
"1259","737",1745,0,0,0,0
"1260","4374",2143,0.14699020065329,0.00164113785557987,0.212319178721419,0.00177725118483412
"1261","2436",2288,0.00262237762237762,0,0.00262237762237762,0
"1262","3726",2322,0.0434969853574505,0.00225123818099955,0.0555555555555556,0.00227998176014592
"1263","2792",1252,0.0950479233226837,0.00353045013239188,0.115015974440895,0.00541516245487365
"1264","3257",1823,0.143719144267691,0.00576553491351698,0.204059243006034,0.0062026188835286
"1265","799",2141,0,0,0,0
"1266","2850",2772,0.0277777777777778,0.00111317254174397,0.0277777777777778,0.00111317254174397
"1267","958",2170,0,0,0,0
"1268","3696",2006,0.0408773678963111,0,0.0428713858424726,0
"1269","2001",1577,0.100190234622701,0,0.112238427393786,0
"1270","4425",2372,0.0215008431703204,0,0.0215008431703204,0
"1271","3423",2235,0.0859060402684564,0,0.103355704697987,0
"1272","2647",1840,0.11304347826087,0.00367647058823529,0.127717391304348,0.00623052959501558
"1273","2009",2473,0.00283057015770319,0,0.00283057015770319,0
"1274","3233",2208,0.0167572463768116,0,0.0167572463768116,0
"1275","2906",2906,0.0172057811424639,0.00140056022408964,0.0172057811424639,0.00140056022408964
"1276","1158",2850,0,0,0,0
"1277","3172",1646,0.074726609963548,0,0.0935601458080194,0
"1278","327",829,0,0,0,0
"1279","2247",1434,0,0,0,0
"1280","2286",1817,0,0,0,0
"1281","849",2159,0,0,0,0
"1282","3577",2114,0.295175023651845,0.00604026845637584,0.319299905392621,0.00625434329395414
"1283","4161",3064,0.0685378590078329,0.00140154169586545,0.0776762402088773,0
"1284","3088",2069,0.0101498308361527,0,0.0260995650072499,0
"1285","1463",2568,0,0,0,0
"1286","3576",2069,0.302078298695022,0.00623268698060942,0.310778153697438,0.00631136044880785
"1287","2582",1952,0.0712090163934426,0.00165471594043023,0.0876024590163934,0.00168444693992139
"1288","697",2345,0,0,0,0
"1289","69",30,0,0,0,0
"1290","19",3,0,0,0,0
"1291","2660",2293,0.044047099869167,0,0.0510248582642826,0
"1292","4457",1526,0.00393184796854522,0,0.00393184796854522,0
"1293","1367",1322,0,0,0.0196671709531014,0
"1294","25",3,0,0,0,0
"1295","2875",1884,0.581740976645435,0.0114213197969543,0.716029723991507,0.0205607476635514
"1296","729",1438,0,0,0,0
"1297","742",1969,0,0,0,0
"1298","719",2638,0,0,0,0
"1299","2794",1124,0.146797153024911,0.00625651720542232,0.195729537366548,0.00663716814159292
"1300","4661",999,0.002002002002002,0,0.002002002002002,0
"1301","4113",2911,0.058055650979045,0.00145878920495988,0.0683613878392305,0.00147492625368732
"1302","1829",2876,0.0173852573018081,0,0.0316411682892907,0
"1303","2744",2188,0.273308957952468,0.00943396226415094,0.372486288848263,0.010924981791697
"1304","558",1987,0,0,0,0
"1305","868",2392,0,0,0,0
"1306","2327",3000,0.00366666666666667,0,0.00366666666666667,0
"1307","1910",2515,0.00159045725646123,0,0.00159045725646123,0
"1308","3011",2044,0.00244618395303327,0,0.00244618395303327,0
"1309","1535",2614,0,0,0,0
"1310","3630",2478,0.0129136400322841,0,0.0129136400322841,0
"1311","3311",2360,0.00169491525423729,0,0.00169491525423729,0
"1312","1459",2393,0,0,0,0
"1313","3916",2354,0.320730671197961,0.00687929956222639,0.356414613423959,0.00726072607260726
"1314","3130",3069,0.0971000325839036,0.00288704438830747,0.110459433040078,0.00293040293040293
"1315","1015",2192,0,0,0,0
"1316","1153",2641,0,0,0,0
"1317","1478",2867,0,0,0,0
"1318","2693",2784,0.0014367816091954,0,0.0014367816091954,0
"1319","4430",2233,0.0125391849529781,0,0.025526197939991,0
"1320","4740",566,0,0,0,0
"1321","314",1138,0,0,0,0
"1322","2984",3039,0.00361961171437973,0,0.0164527805199079,0.00133824021411843
"1323","4553",2132,0.0234521575984991,0,0.0347091932457786,0
"1324","1409",2813,0,0,0,0
"1325","425",1694,0,0,0,0
"1326","3813",2495,0.105811623246493,0,0.111422845691383,0
"1327","204",776,0,0,0,0
"1328","4223",3104,0.0286726804123711,0.00132669983416252,0.0412371134020619,0.00134408602150538
"1329","726",1013,0,0,0,0
"1330","1476",2883,0,0,0,0
"1331","653",1944,0,0,0,0
"1332","3773",2577,0.145518044237485,0,0.17035312378735,0
"1333","3841",3036,0.0632411067193676,0.00246132208157525,0.0737812911725955,0.00248933143669986
"1334","356",1876,0,0,0,0
"1335","2923",2581,0.0530802014722976,0.00327332242225859,0.0678031770631538,0.00332502078137988
"1336","4205",2395,0.0630480167014614,0,0.0739039665970773,0
"1337","3191",2389,0.184177480117204,0.00307850179579271,0.200502302218501,0.0031413612565445
"1338","641",1685,0,0,0,0
"1339","1446",1439,0,0,0,0
"1340","3639",2508,0,0,0,0
"1341","3137",2705,0.00369685767097967,0,0.0188539741219963,0.00150715900527506
"1342","4687",1900,0.00157894736842105,0,0.00157894736842105,0
"1343","1007",2184,0,0,0,0
"1344","3987",2579,0.0143466459868166,0,0.0178363706863125,0
"1345","2851",2563,0.0148263753413968,0,0.0148263753413968,0
"1346","1720",705,0,0,0,0
"1347","4240",2851,0.0733076113644335,0,0.144510698000702,0.001640016400164
"1348","3214",2835,0.0317460317460317,0.00145719489981785,0.0380952380952381,0.0011001100110011
"1349","201",574,0,0,0,0
"1350","3751",2062,0.236178467507275,0.00380952380952381,0.325897187196896,0.00431654676258993
"1351","35",2,0,0,0,0
"1352","955",2153,0,0,0,0
"1353","162",78,0,0,0,0
"1354","859",2137,0,0,0,0
"1355","2868",1338,0.162929745889387,0.00625,0.20627802690583,0.00659133709981168
"1356","1236",1434,0,0,0,0
"1357","415",862,0,0,0,0
"1358","13",2,0,0,0,0
"1359","4098",2139,0.102384291725105,0,0.130434782608696,0
"1360","1752",2673,0,0,0,0
"1361","1474",2831,0.00353232073472271,0,0.00353232073472271,0
"1362","300",667,0,0,0,0
"1363","3547",2334,0,0,0,0
"1364","2893",2285,0.0442013129102845,0,0.0507658643326039,0
"1365","2814",2122,0.0442978322337418,0,0.0513666352497644,0
"1366","1233",1661,0,0,0.0174593618302228,0
"1367","2023",2897,0,0,0.00345184673800483,0
"1368","4402",1160,0.00172413793103448,0,0.00172413793103448,0
"1369","4069",2447,0.126277073968124,0,0.143032284429914,0
"1370","2723",1864,0.0729613733905579,0.00347222222222222,0.0729613733905579,0.00347222222222222
"1371","52",9,0,0,0,0
"1372","1939",1681,0.124330755502677,0,0.16716240333135,0.00357142857142857
"1373","2485",1268,0,0,0,0
"1374","1133",2439,0,0,0,0
"1375","3343",2159,0.10699397869384,0,0.127836961556276,0.00318640467339352
"1376","1681",2666,0,0,0,0
"1377","3337",1728,0.254050925925926,0.00543056633048875,0.291666666666667,0.00571895424836601
"1378","643",1652,0,0,0,0
"1379","1553",2943,0,0,0,0
"1380","2752",3096,0,0,0,0
"1381","689",1718,0,0,0,0
"1382","1835",2908,0,0,0,0
"1383","1981",2495,0.00160320641282565,0,0.00160320641282565,0
"1384","1488",2985,0.00469011725293132,0,0.00469011725293132,0
"1385","3575",1957,0,0,0.0143076136944302,0
"1386","2580",2104,0.0522813688212928,0.00150451354062187,0.0594106463878327,0.00151591712986357
"1387","4115",3055,0.0160392798690671,0,0.0160392798690671,0
"1388","1629",3068,0,0,0,0
"1389","794",1945,0,0,0,0
"1390","827",940,0,0,0,0
"1391","1466",2803,0,0,0,0
"1392","1517",1543,0,0,0,0
"1393","4580",2625,0.0102857142857143,0,0.0201904761904762,0
"1394","4206",2553,0.0834312573443008,0,0.101840971406189,0.00174443959877889
"1395","2103",2320,0.00775862068965517,0,0.00775862068965517,0
"1396","2002",1558,0.058408215661104,0,0.101412066752246,0
"1397","1317",1970,0.0350253807106599,0,0.0350253807106599,0
"1398","3650",2282,0.17703768624014,0.00319488817891374,0.218667835232252,0.00336511497476164
"1399","2332",2811,0.00498043400924938,0,0.00569192458199929,0
"1400","956",2146,0,0,0,0
"1401","2967",2213,0.0881156800723,0,0.10799819249887,0
"1402","4488",1189,0.151387720773759,0.0138751238850347,0.160639192598823,0.0140280561122244
"1403","2805",2199,0.10550250113688,0,0.127785356980446,0.00573514077163712
"1404","1735",1606,0.0217932752179328,0,0.0398505603985056,0
"1405","812",2211,0,0,0,0
"1406","2151",2803,0.00463788797716732,0,0.00463788797716732,0
"1407","3727",2449,0.0400163331972234,0.00340280731603573,0.0445079624336464,0.00341880341880342
"1408","4467",2436,0.0172413793103448,0,0.0172413793103448,0
"1409","4157",1297,0.151888974556669,0,0.210485736314572,0
"1410","891",1893,0.00581088219756999,0,0.00581088219756999,0
"1411","1324",2520,0,0,0,0
"1412","2584",2214,0.0356820234869015,0.00140515222482436,0.0356820234869015,0.00140515222482436
"1413","2184",1519,0,0,0,0
"1414","2495",2077,0,0,0,0
"1415","4453",1644,0,0,0,0
"1416","2490",1212,0,0,0,0
"1417","1207",2496,0,0,0,0
"1418","1122",2058,0.0199222546161322,0,0.0359572400388727,0
"1419","4629",2065,0.0997578692493947,0.00107584722969338,0.115738498789346,0.00109529025191676
"1420","2612",2869,0.00139421401185082,0,0.00139421401185082,0
"1421","2645",1905,0.112335958005249,0.0065050266114725,0.132283464566929,0.00665456745311555
"1422","3213",2815,0.00426287744227353,0,0.0181172291296625,0.00144717800289436
"1423","3022",1266,0.0173775671406003,0,0.0173775671406003,0
"1424","2161",2250,0,0,0,0
"1425","1531",2447,0,0,0,0
"1426","3817",2366,0.0426880811496196,0,0.0540997464074387,0
"1427","4577",1950,0.0317948717948718,0,0.061025641025641,0
"1428","806",2122,0,0,0,0
"1429","4721",17,0,0,0,0
"1430","1063",2143,0.0191320578628091,0,0.0345310312645824,0
"1431","646",2109,0,0,0,0
"1432","1354",2794,0.00536864710093057,0,0.00536864710093057,0
"1433","3993",2751,0.0159941839331152,0.00147765053564832,0.029807342784442,0.00337204945672537
"1434","4040",2559,0.239546697928878,0.00719424460431655,0.257913247362251,0.00737230121116377
"1435","73",17,0,0,0,0
"1436","993",1358,0.024300441826215,0,0.024300441826215,0
"1437","305",615,0,0,0,0
"1438","2513",2778,0.0935925125989921,0.00119142176330421,0.0935925125989921,0.00119142176330421
"1439","2159",2511,0.0230983671843887,0,0.02389486260454,0
"1440","11",3,0,0,0,0
"1441","2407",2623,0.00152497140678612,0,0.00152497140678612,0
"1442","1828",2897,0.00310666206420435,0,0.00310666206420435,0
"1443","31",21,0,0,0,0
"1444","3499",1877,0.285562067128396,0.00447427293064877,0.311667554608418,0.00464396284829721
"1445","367",1230,0,0,0,0
"1446","4075",2984,0.281836461126005,0,0.349530831099196,0
"1447","3378",2870,0.0289198606271777,0.00143523501973448,0.0289198606271777,0.00143523501973448
"1448","2248",2523,0.0321046373365042,0.00122850122850123,0.0321046373365042,0.00122850122850123
"1449","1988",1129,0,0,0,0
"1450","2790",1533,0.0887149380300065,0,0.101761252446184,0.00290486564996369
"1451","3891",2546,0.156323644933229,0.00651769087523277,0.167714061272584,0.00660689004247286
"1452","3326",3083,0,0,0,0
"1453","4155",2107,0.107261509254865,0,0.157570004746084,0
"1454","1075",2511,0,0,0,0
"1455","4736",833,0.00240096038415366,0,0.00240096038415366,0
"1456","2250",2476,0.052907915993538,0.00127931769722815,0.052907915993538,0.00127931769722815
"1457","1871",1597,0.0050093926111459,0,0.0050093926111459,0
"1458","458",1145,0,0,0,0
"1459","322",1740,0,0,0,0
"1460","4229",3180,0.0283018867924528,0.00129449838187702,0.0342767295597484,0.000976880494952784
"1461","1542",2774,0,0,0.00324441240086518,0
"1462","699",2077,0,0,0,0
"1463","4395",2208,0.00135869565217391,0,0.0153985507246377,0
"1464","919",2433,0,0,0,0
"1465","2415",534,0.0337078651685393,0,0.0337078651685393,0
"1466","4586",1982,0.143794147325933,0.00117855038302887,0.192230070635722,0.00874453466583385
"1467","3670",2514,0.0548926014319809,0.00126262626262626,0.0612569610182975,0.00338983050847458
"1468","210",597,0,0,0,0
"1469","4128",2719,0.0533284295696947,0,0.0628907686649503,0
"1470","1030",2558,0.00430023455824863,0,0.017982799061767,0
"1471","564",1908,0,0,0,0
"1472","2687",2887,0.0148943540006928,0.00140646976090014,0.028056806373398,0.00142551674982181
"1473","3821",3222,0.138112973308504,0,0.157045313469894,0
"1474","409",1366,0,0,0,0
"1475","3565",2579,0,0,0,0
"1476","1839",2785,0,0,0,0
"1477","2457",2978,0,0,0,0
"1478","4546",2238,0.00134048257372654,0,0.0102770330652368,0
"1479","4167",2917,0.0562221460404525,0.00145296040682891,0.0661638669866301,0.00146842878120411
"1480","3968",3007,0.216162287994679,0.00254560882477726,0.257399401396741,0.00268696820420958
"1481","651",2050,0,0,0,0
"1482","2954",1971,0.240487062404871,0.0113560454241817,0.341451040081177,0.0130970724191063
"1483","2160",2358,0,0,0,0
"1484","3149",2566,0.0510522213561964,0.00328542094455852,0.0568978955572876,0.00330578512396694
"1485","1692",2920,0.00376712328767123,0,0.00376712328767123,0
"1486","2633",683,0,0,0,0
"1487","4061",2869,0.00557685604740328,0,0.00557685604740328,0
"1488","3930",2746,0.0345957756737072,0.002640513013957,0.0418790968681719,0.00266058532877233
"1489","1727",1284,0,0,0,0
"1490","3189",2313,0.178988326848249,0.00315955766192733,0.215737137916126,0.00330760749724366
"1491","1275",2862,0,0,0,0
"1492","1620",2963,0,0,0.00337495781302734,0
"1493","596",1458,0,0,0,0
"1494","1635",2716,0.00515463917525773,0,0.0206185567010309,0
"1495","2864",1670,0,0,0,0
"1496","1070",2285,0,0,0,0
"1497","2556",625,0,0,0,0
"1498","1898",2979,0.017455521987244,0,0.017455521987244,0
"1499","1785",2033,0.00787014264633546,0,0.00787014264633546,0
"1500","953",2190,0,0,0,0
"1501","2661",2252,0.0817051509769094,0.00145067698259188,0.0879218472468917,0.00146056475170399
"1502","1404",2791,0,0,0,0
"1503","2844",2873,0.00104420466411417,0,0.00104420466411417,0
"1504","4552",1772,0.00169300225733634,0,0.0124153498871332,0
"1505","675",1033,0,0,0,0
"1506","2781",1986,0,0,0,0
"1507","4122",3605,0.0133148404993065,0,0.0249653259361997,0.00170697012802276
"1508","2128",2366,0.0617075232459848,0.000900900900900901,0.0684699915469146,0.000907441016333938
"1509","3286",3383,0.0532072125332545,0.000936621916952857,0.0626662725391664,0.000946073793755913
"1510","855",2097,0,0,0,0
"1511","330",968,0,0,0,0
"1512","3062",3161,0.0465042708003796,0.00099535500995355,0.0578930718127175,0.0010073875083949
"1513","2573",2180,0.0509174311926606,0,0.0509174311926606,0
"1514","2592",2901,0.0031023784901758,0,0.0031023784901758,0
"1515","3779",2419,0.0388590326581232,0.00387096774193548,0.0425795783381563,0.0038860103626943
"1516","3485",2820,0,0,0,0
"1517","946",2038,0,0,0,0
"1518","2305",1845,0.154471544715447,0.0115384615384615,0.207588075880759,0.012311901504788
"1519","4248",2776,0.0136887608069164,0,0.0136887608069164,0
"1520","1062",2083,0.0043206913106097,0,0.0043206913106097,0
"1521","2747",2898,0.0507246376811594,0.00109051254089422,0.0607315389924086,0.00110213078618663
"1522","2357",1135,0,0,0,0
"1523","1119",1650,0.0242424242424242,0,0.043030303030303,0
"1524","4327",3188,0.000941028858218319,0,0.000941028858218319,0
"1525","115",43,0,0,0,0
"1526","1027",2545,0,0,0,0
"1527","4307",2261,0.0411322423706325,0,0.0424590888987174,0
"1528","184",690,0,0,0,0
"1529","2770",2816,0.00142045454545455,0,0.00142045454545455,0
"1530","967",2349,0,0,0,0
"1531","3483",2834,0.0137614678899083,0,0.0137614678899083,0
"1532","1441",1601,0,0,0,0
"1533","3255",1750,0.368571428571429,0.00633484162895928,0.437142857142857,0.00710659898477157
"1534","89",1,0,0,0,0
"1535","1294",2214,0,0,0,0
"1536","2776",2608,0,0,0,0
"1537","2234",1334,0,0,0,0
"1538","2946",1555,0.0913183279742765,0,0.101607717041801,0.00286327845382963
"1539","1804",1330,0.0428571428571429,0,0.0428571428571429,0
"1540","3487",2736,0,0,0,0
"1541","3803",2060,0.459708737864078,0.00539083557951483,0.537864077669903,0.00630252100840336
"1542","3206",3253,0.0393482938825699,0.00096,0.051644635720873,0.000972447325769854
"1543","3463",2825,0.00176991150442478,0,0.00176991150442478,0
"1544","540",1320,0,0,0,0
"1545","1722",401,0,0,0,0
"1546","3409",1472,0,0,0,0
"1547","3309",1848,0,0,0,0
"1548","3525",2934,0.0402181322426721,0.00106534090909091,0.0501022494887526,0.00107642626480086
"1549","996",2110,0.0042654028436019,0,0.0042654028436019,0
"1550","1221",2915,0.00891938250428817,0,0.0219554030874786,0
"1551","2852",2635,0.00189753320683112,0,0.0155597722960152,0
"1552","1604",2689,0,0,0.0026031982149498,0
"1553","2431",1117,0,0,0,0
"1554","4482",923,0,0,0,0
"1555","95",41,0,0,0,0
"1556","347",1476,0,0,0,0
"1557","1830",3007,0.0033255736614566,0,0.0172929830395743,0
"1558","3166",2094,0,0,0,0
"1559","3322",2722,0,0,0,0
"1560","3151",2404,0.00166389351081531,0,0.00166389351081531,0
"1561","1389",2280,0,0,0,0
"1562","3798",2384,0,0,0,0
"1563","966",2410,0,0,0,0
"1564","4616",1212,0,0,0,0
"1565","4375",2275,0.0395604395604396,0,0.0395604395604396,0
"1566","2652",2064,0.0668604651162791,0,0.0707364341085271,0
"1567","1261",2585,0,0,0,0
"1568","4462",2120,0.0132075471698113,0,0.0231132075471698,0
"1569","4198",2995,0.0851419031719533,0.00839416058394161,0.109515859766277,0.00187476565429321
"1570","3926",3139,0.0592545396623128,0,0.0659445683338643,0.00682128240109141
"1571","3712",2472,0.151294498381877,0,0.1792071197411,0
"1572","3284",2962,0.0530047265361242,0,0.0530047265361242,0
"1573","3216",2706,0.0192165558019217,0.00150715900527506,0.0332594235033259,0.00152905198776758
"1574","3272",2300,0.130434782608696,0,0.156521739130435,0
"1575","1384",1944,0.0411522633744856,0,0.0534979423868313,0
"1576","667",2370,0,0,0,0
"1577","2926",2728,0.0278592375366569,0.00113122171945701,0.0278592375366569,0.00113122171945701
"1578","1325",2557,0,0,0,0
"1579","724",1336,0,0,0,0
"1580","433",1819,0,0,0,0
"1581","1089",2569,0,0,0,0
"1582","6",1,0,0,0,0
"1583","3510",2373,0.300463548251159,0.00662650602409639,0.310998735777497,0.00672782874617737
"1584","2483",646,0,0,0,0
"1585","4178",2819,0,0,0,0
"1586","4619",2259,0.000885347498893316,0,0.000885347498893316,0
"1587","2929",2579,0.00891818534315626,0,0.0224893369523071,0
"1588","2897",2201,0.0545206724216265,0.00144161460836136,0.0613357564743299,0.00145208131655373
"1589","3096",1931,0,0,0,0
"1590","3886",3359,0.055969038404287,0.000946073793755913,0.0613277761238464,0.000951474785918173
"1591","3276",2471,0.166734115742614,0.00534239922292375,0.234722784297855,0.00581702802749868
"1592","3704",2419,0.12525837122778,0,0.1537825547747,0
"1593","3943",2331,0.0313170313170313,0.00398582816651904,0.033033033033033,0.00399290150842946
"1594","1700",2813,0,0,0,0
"1595","4479",1209,0,0,0,0
"1596","1506",170,0,0,0,0
"1597","681",1519,0,0,0,0
"1598","76",7,0,0,0,0
"1599","4686",1842,0.00162866449511401,0,0.00162866449511401,0
"1600","2538",2759,0.00181225081551287,0,0.00181225081551287,0
"1601","933",1307,0,0,0,0
"1602","85",13,0,0,0,0
"1603","478",2155,0,0,0,0
"1604","4649",1137,0,0,0,0
"1605","1519",1530,0.00457516339869281,0,0.00457516339869281,0
"1606","636",1499,0,0,0,0
"1607","4537",428,0,0,0,0
"1608","631",1110,0,0,0,0
"1609","1385",1947,0.0919363122752953,0,0.0919363122752953,0
"1610","3441",3100,0.072258064516129,0.00173852573018081,0.0738709677419355,0.0017415534656914
"1611","3069",2803,0.0324652158401712,0.00147492625368732,0.0392436674991081,0.00111399925733383
"1612","4266",3009,0.00132934529744101,0,0.0139581256231306,0.00202224469160768
"1613","3859",3141,0.348296720789557,0.00293111871030777,0.436803565743394,0.00339174674957603
"1614","3537",2836,0.03737658674189,0,0.0490126939351199,0
"1615","2236",1232,0.0649350649350649,0.00434027777777778,0.0649350649350649,0.00434027777777778
"1616","2503",2184,0.0302197802197802,0.00141643059490085,0.0302197802197802,0.00141643059490085
"1617","4559",1276,0.101880877742947,0.00174520069808028,0.130877742946708,0.0018034265103697
"1618","3315",2377,0.014724442574674,0,0.0159865376525032,0
"1619","1987",932,0,0,0,0
"1620","1297",1194,0,0,0,0
"1621","4197",2663,0.0597070972587308,0,0.0597070972587308,0
"1622","4024",2538,0.284869976359338,0.00330578512396694,0.355397951142632,0.00366748166259169
"1623","2715",1235,0.0882591093117409,0,0.103643724696356,0.003613369467028
"1624","820",2542,0,0,0,0
"1625","649",2158,0,0,0,0
"1626","7",6,0,0,0,0
"1627","4017",1844,0,0,0,0
"1628","2277",2750,0.00109090909090909,0,0.00109090909090909,0
"1629","1131",2417,0,0,0,0
"1630","2217",2425,0,0,0.00164948453608247,0
"1631","4541",1974,0.00151975683890578,0,0.00151975683890578,0
"1632","12",2,0,0,0,0
"1633","652",2055,0,0,0,0
"1634","4090",3417,0.0951126719344454,0,0.107404155692128,0
"1635","1816",2523,0.0610384462940943,0.000844238075137189,0.0733254062623861,0.00384944396920445
"1636","4692",942,0,0,0,0
"1637","4579",2420,0.0206611570247934,0,0.0334710743801653,0
"1638","1933",1965,0.0391857506361323,0,0.0681933842239186,0
"1639","4547",2424,0.00123762376237624,0,0.00123762376237624,0
"1640","282",506,0,0,0,0
"1641","3230",2241,0,0,0,0
"1642","3012",1986,0,0,0,0
"1643","2872",1545,0.13915857605178,0.00601503759398496,0.198058252427184,0.00645682001614205
"1644","1285",2968,0.00471698113207547,0,0.00876010781671159,0
"1645","2915",2968,0.000673854447439353,0,0.000673854447439353,0
"1646","1765",2973,0,0,0,0
"1647","246",140,0,0,0,0
"1648","3498",1826,0.152245345016429,0.00387596899224806,0.169769989047097,0.00395778364116095
"1649","1744",2528,0.0411392405063291,0.000825082508250825,0.0482594936708861,0.000831255195344971
"1650","1590",1466,0.00477489768076398,0,0.00477489768076398,0
"1651","1036",2763,0,0,0,0
"1652","1504",1567,0,0,0,0
"1653","1",1,0,0,0,0
"1654","2379",2817,0.0326588569400071,0.00146788990825688,0.0394036208732694,0.00110864745011086
"1655","2795",1358,0.281296023564065,0.00819672131147541,0.385125184094256,0.00838323353293413
"1656","2354",727,0.0288858321870702,0,0.0288858321870702,0
"1657","2918",2887,0.0152407343262903,0.00140696447414703,0.0152407343262903,0.00140696447414703
"1658","4292",2478,0.0343018563357546,0,0.0407586763518967,0
"1659","2373",2229,0.0439659039928219,0.001407789770061,0.0565275908479139,0.0014265335235378
"1660","1034",2693,0,0,0,0
"1661","2447",2858,0.0570328901329601,0.00111317254174397,0.0853743876836949,0.00114766641162969
"1662","2109",1285,0.0389105058365759,0,0.0389105058365759,0
"1663","3728",2361,0.0160948750529437,0.00172191132156694,0.0317662007623888,0.00393700787401575
"1664","2524",3129,0,0,0,0
"1665","4014",2651,0.0758204451150509,0,0.0841192003017729,0
"1666","1854",2326,0.00687876182287188,0,0.00687876182287188,0
"1667","2734",2386,0.0490360435875943,0,0.0490360435875943,0
"1668","3097",1911,0,0,0,0
"1669","4497",377,0,0,0,0
"1670","2443",2863,0.0468040516940272,0.00109930377427629,0.0576318546978694,0.0011119347664937
"1671","3871",2763,0.0285921100253348,0.0014903129657228,0.0354686934491495,0.00150093808630394
"1672","1503",1792,0,0,0.0100446428571429,0
"1673","195",881,0,0,0,0
"1674","2588",2924,0.00307797537619699,0,0.00307797537619699,0
"1675","3239",2439,0.002050020500205,0,0.00902009020090201,0
"1676","4070",2829,0.152350653941322,0,0.186991869918699,0
"1677","2097",2592,0.00154320987654321,0,0.00154320987654321,0
"1678","4279",2028,0,0,0,0
"1679","2832",3217,0.000932545850170967,0,0.00466272925085483,0
